,TotalDemand,Price,Date,Time,Tmax,MeanPrice,Year,Quarter
299031,7459.52,49.87,2017-01-21,00:00:00,25.3,115.96052777777776,2017,1
299079,6780.83,46.95,2017-01-22,00:00:00,27.2,115.96052777777776,2017,1
299127,7064.91,73.81,2017-01-23,00:00:00,35.2,115.96052777777776,2017,1
299175,8229.17,45.31,2017-01-24,00:00:00,38.5,115.96052777777776,2017,1
299223,7433.73,44.76,2017-01-25,00:00:00,24.1,115.96052777777776,2017,1
299271,7340.14,47.8,2017-01-26,00:00:00,23.5,115.96052777777776,2017,1
299319,7064.84,50.75,2017-01-27,00:00:00,26.6,115.96052777777776,2017,1
299367,7591.73,65.99,2017-01-28,00:00:00,31.9,115.96052777777776,2017,1
299415,7778.43,52.99,2017-01-29,00:00:00,28.7,115.96052777777776,2017,1
299463,7677.82,56.89,2017-01-30,00:00:00,36.4,115.96052777777776,2017,1
299511,8988.88,68.42,2017-01-31,00:00:00,39.6,115.96052777777776,2017,1
299559,7778.74,49.25,2017-02-01,00:00:00,23.8,115.96052777777776,2017,1
299607,7448.29,63.01,2017-02-02,00:00:00,25.2,115.96052777777776,2017,1
299655,7549.56,80.36,2017-02-03,00:00:00,28.4,115.96052777777776,2017,1
299703,7841.01,77.2,2017-02-04,00:00:00,32.3,115.96052777777776,2017,1
299751,8054.83,89.13,2017-02-05,00:00:00,38.6,115.96052777777776,2017,1
299799,8783.25,155.57,2017-02-06,00:00:00,28.9,115.96052777777776,2017,1
299847,8176.61,96.36,2017-02-07,00:00:00,25.7,115.96052777777776,2017,1
299895,7475.69,62.78,2017-02-08,00:00:00,28.0,115.96052777777776,2017,1
299943,7697.92,102.4,2017-02-09,00:00:00,32.2,115.96052777777776,2017,1
299991,8351.25,90.88,2017-02-10,00:00:00,42.9,115.96052777777776,2017,1
300039,9088.32,163.15,2017-02-11,00:00:00,39.0,115.96052777777776,2017,1
300087,9081.07,179.2,2017-02-12,00:00:00,28.4,115.96052777777776,2017,1
300135,7027.41,56.88,2017-02-13,00:00:00,25.9,115.96052777777776,2017,1
300183,7309.34,92.14,2017-02-14,00:00:00,22.8,115.96052777777776,2017,1
300231,7230.09,77.46,2017-02-15,00:00:00,27.7,115.96052777777776,2017,1
300279,7311.03,92.15,2017-02-16,00:00:00,33.1,115.96052777777776,2017,1
300327,7906.4,111.19,2017-02-17,00:00:00,32.6,115.96052777777776,2017,1
300375,7580.83,63.43,2017-02-18,00:00:00,28.4,115.96052777777776,2017,1
300423,7039.21,87.06,2017-02-19,00:00:00,26.0,115.96052777777776,2017,1
300471,6614.48,46.36,2017-02-20,00:00:00,29.3,115.96052777777776,2017,1
300519,7186.38,114.31,2017-02-21,00:00:00,27.0,115.96052777777776,2017,1
300567,7181.25,74.08,2017-02-22,00:00:00,30.1,115.96052777777776,2017,1
300615,7369.09,93.58,2017-02-23,00:00:00,30.1,115.96052777777776,2017,1
300663,7549.48,99.23,2017-02-24,00:00:00,26.0,115.96052777777776,2017,1
300711,7430.84,78.59,2017-02-25,00:00:00,22.1,115.96052777777776,2017,1
300759,6625.58,47.01,2017-02-26,00:00:00,23.8,115.96052777777776,2017,1
300807,6669.6,78.45,2017-02-27,00:00:00,26.6,115.96052777777776,2017,1
300855,7232.41,53.13,2017-02-28,00:00:00,27.7,115.96052777777776,2017,1
300903,7394.71,37.44,2017-03-01,00:00:00,24.9,115.96052777777776,2017,1
300948,7351.87,65.12,2017-03-02,00:00:00,26.2,115.96052777777776,2017,1
300999,7387.54,61.67,2017-03-03,00:00:00,25.1,115.96052777777776,2017,1
301047,7328.06,45.7,2017-03-04,00:00:00,24.2,115.96052777777776,2017,1
301095,6887.52,48.51,2017-03-05,00:00:00,23.1,115.96052777777776,2017,1
301143,6825.23,37.88,2017-03-06,00:00:00,23.6,115.96052777777776,2017,1
301191,7168.73,48.89,2017-03-07,00:00:00,22.2,115.96052777777776,2017,1
301239,7174.14,56.43,2017-03-08,00:00:00,23.9,115.96052777777776,2017,1
301287,7099.42,65.27,2017-03-09,00:00:00,23.9,115.96052777777776,2017,1
301335,7230.27,84.69,2017-03-10,00:00:00,23.5,115.96052777777776,2017,1
301383,7198.45,65.72,2017-03-11,00:00:00,24.7,115.96052777777776,2017,1
301431,6735.12,58.44,2017-03-12,00:00:00,28.8,115.96052777777776,2017,1
301479,6737.32,48.61,2017-03-13,00:00:00,28.4,115.96052777777776,2017,1
301527,7261.98,70.87,2017-03-14,00:00:00,27.1,115.96052777777776,2017,1
301575,7240.46,59.83,2017-03-15,00:00:00,27.1,115.96052777777776,2017,1
301623,7376.92,67.29,2017-03-16,00:00:00,27.3,115.96052777777776,2017,1
301671,7395.38,80.62,2017-03-17,00:00:00,23.2,115.96052777777776,2017,1
301719,7088.71,65.79,2017-03-18,00:00:00,25.2,115.96052777777776,2017,1
301767,6842.03,73.8,2017-03-19,00:00:00,27.6,115.96052777777776,2017,1
301815,7114.27,83.7,2017-03-20,00:00:00,29.2,115.96052777777776,2017,1
301863,7610.32,87.03,2017-03-21,00:00:00,29.2,115.96052777777776,2017,1
301911,7591.63,82.41,2017-03-22,00:00:00,31.9,115.96052777777776,2017,1
301959,7333.65,77.73,2017-03-23,00:00:00,22.6,115.96052777777776,2017,1
302007,7283.07,91.83,2017-03-24,00:00:00,23.2,115.96052777777776,2017,1
302055,7161.74,101.74,2017-03-25,00:00:00,26.5,115.96052777777776,2017,1
302103,6899.74,105.71,2017-03-26,00:00:00,27.8,115.96052777777776,2017,1
302151,6935.94,74.61,2017-03-27,00:00:00,28.7,115.96052777777776,2017,1
302199,7435.16,106.45,2017-03-28,00:00:00,24.3,115.96052777777776,2017,1
302247,7418.65,71.23,2017-03-29,00:00:00,30.7,115.96052777777776,2017,1
302295,7890.47,86.11,2017-03-30,00:00:00,28.5,115.96052777777776,2017,1
302343,7155.55,105.63,2017-03-31,00:00:00,20.8,115.96052777777776,2017,1
302391,7185.4,105.52,2017-04-01,00:00:00,24.8,93.6244391025641,2017,2
302439,6657.15,101.09,2017-04-02,00:00:00,21.0,93.6244391025641,2017,2
302487,6804.24,79.93,2017-04-03,00:00:00,21.9,93.6244391025641,2017,2
302535,7354.52,103.78,2017-04-04,00:00:00,22.5,93.6244391025641,2017,2
302583,7437.34,130.37,2017-04-05,00:00:00,23.1,93.6244391025641,2017,2
302631,7390.39,187.96,2017-04-06,00:00:00,23.5,93.6244391025641,2017,2
302679,7474.17,129.74,2017-04-07,00:00:00,24.2,93.6244391025641,2017,2
302727,7463.48,113.79,2017-04-08,00:00:00,26.0,93.6244391025641,2017,2
302775,6915.11,121.94,2017-04-09,00:00:00,29.4,93.6244391025641,2017,2
302823,6634.68,118.05,2017-04-10,00:00:00,19.4,93.6244391025641,2017,2
302871,7486.18,112.33,2017-04-11,00:00:00,21.9,93.6244391025641,2017,2
302919,7512.86,107.47,2017-04-12,00:00:00,20.7,93.6244391025641,2017,2
302967,7432.24,135.38,2017-04-13,00:00:00,21.2,93.6244391025641,2017,2
303015,7460.82,117.71,2017-04-14,00:00:00,23.0,93.6244391025641,2017,2
303063,7082.55,106.03,2017-04-15,00:00:00,22.9,93.6244391025641,2017,2
303111,6814.5,121.79,2017-04-16,00:00:00,26.7,93.6244391025641,2017,2
303159,6692.26,121.02,2017-04-17,00:00:00,23.7,93.6244391025641,2017,2
303207,7038.35,111.96,2017-04-18,00:00:00,24.5,93.6244391025641,2017,2
303255,7335.58,112.53,2017-04-19,00:00:00,23.4,93.6244391025641,2017,2
303303,7387.97,113.38,2017-04-20,00:00:00,25.1,93.6244391025641,2017,2
303351,7360.32,86.31,2017-04-21,00:00:00,25.7,93.6244391025641,2017,2
303399,7397.41,102.27,2017-04-22,00:00:00,25.9,93.6244391025641,2017,2
303447,6919.07,106.85,2017-04-23,00:00:00,25.4,93.6244391025641,2017,2
303495,6775.86,103.14,2017-04-24,00:00:00,25.2,93.6244391025641,2017,2
303543,7253.54,90.86,2017-04-25,00:00:00,28.4,93.6244391025641,2017,2
303591,6832.86,70.7,2017-04-26,00:00:00,25.5,93.6244391025641,2017,2
303639,7553.78,90.3,2017-04-27,00:00:00,17.9,93.6244391025641,2017,2
303687,7810.92,112.61,2017-04-28,00:00:00,19.2,93.6244391025641,2017,2
303735,7736.9,106.73,2017-04-29,00:00:00,21.0,93.6244391025641,2017,2
303783,7202.15,108.94,2017-04-30,00:00:00,20.8,93.6244391025641,2017,2
303831,7026.79,104.53,2017-05-01,00:00:00,26.4,93.6244391025641,2017,2
303879,7447.76,107.71,2017-05-02,00:00:00,24.6,93.6244391025641,2017,2
303927,7694.48,118.04,2017-05-03,00:00:00,18.6,93.6244391025641,2017,2
303975,7775.13,106.04,2017-05-04,00:00:00,20.1,93.6244391025641,2017,2
304023,7861.12,92.12,2017-05-05,00:00:00,23.3,93.6244391025641,2017,2
304071,7773.38,93.36,2017-05-06,00:00:00,26.1,93.6244391025641,2017,2
304119,7169.66,69.35,2017-05-07,00:00:00,21.0,93.6244391025641,2017,2
304167,7331.32,93.24,2017-05-08,00:00:00,17.9,93.6244391025641,2017,2
304215,7969.73,108.84,2017-05-09,00:00:00,18.8,93.6244391025641,2017,2
304263,7979.67,79.15,2017-05-10,00:00:00,19.5,93.6244391025641,2017,2
304311,7968.9,79.99,2017-05-11,00:00:00,19.7,93.6244391025641,2017,2
304359,7884.73,80.28,2017-05-12,00:00:00,19.6,93.6244391025641,2017,2
304407,7926.41,73.35,2017-05-13,00:00:00,22.7,93.6244391025641,2017,2
304455,7302.03,81.12,2017-05-14,00:00:00,19.9,93.6244391025641,2017,2
304503,7225.04,67.81,2017-05-15,00:00:00,19.1,93.6244391025641,2017,2
304551,7968.14,73.06,2017-05-16,00:00:00,20.2,93.6244391025641,2017,2
304599,8051.33,74.31,2017-05-17,00:00:00,21.5,93.6244391025641,2017,2
304647,7940.04,75.15,2017-05-18,00:00:00,21.8,93.6244391025641,2017,2
304695,7795.13,79.47,2017-05-19,00:00:00,21.8,93.6244391025641,2017,2
304743,7798.8,88.49,2017-05-20,00:00:00,23.6,93.6244391025641,2017,2
304791,7257.46,84.48,2017-05-21,00:00:00,21.0,93.6244391025641,2017,2
304839,7178.86,75.09,2017-05-22,00:00:00,21.0,93.6244391025641,2017,2
304887,7868.35,85.94,2017-05-23,00:00:00,24.3,93.6244391025641,2017,2
304935,7663.35,71.13,2017-05-24,00:00:00,23.7,93.6244391025641,2017,2
304983,7741.08,68.7,2017-05-25,00:00:00,20.7,93.6244391025641,2017,2
305031,7962.52,70.11,2017-05-26,00:00:00,19.0,93.6244391025641,2017,2
305079,8116.14,72.38,2017-05-27,00:00:00,20.9,93.6244391025641,2017,2
305127,7592.82,81.72,2017-05-28,00:00:00,24.6,93.6244391025641,2017,2
305175,7250.41,70.3,2017-05-29,00:00:00,18.2,93.6244391025641,2017,2
305223,8439.12,82.93,2017-05-30,00:00:00,19.0,93.6244391025641,2017,2
305271,8575.28,75.88,2017-05-31,00:00:00,15.2,93.6244391025641,2017,2
305319,8796.78,95.49,2017-06-01,00:00:00,16.1,93.6244391025641,2017,2
305367,8725.67,96.46,2017-06-02,00:00:00,16.6,93.6244391025641,2017,2
305415,8576.16,88.9,2017-06-03,00:00:00,17.0,93.6244391025641,2017,2
305463,8031.66,92.38,2017-06-04,00:00:00,17.8,93.6244391025641,2017,2
305511,7865.59,73.13,2017-06-05,00:00:00,20.4,93.6244391025641,2017,2
305559,8567.67,85.3,2017-06-06,00:00:00,17.7,93.6244391025641,2017,2
305607,8763.97,85.3,2017-06-07,00:00:00,17.5,93.6244391025641,2017,2
305655,8715.05,92.85,2017-06-08,00:00:00,17.6,93.6244391025641,2017,2
305703,8546.92,81.31,2017-06-09,00:00:00,18.6,93.6244391025641,2017,2
305751,8499.79,79.22,2017-06-10,00:00:00,17.9,93.6244391025641,2017,2
305799,7946.89,86.14,2017-06-11,00:00:00,17.6,93.6244391025641,2017,2
305847,7830.48,67.56,2017-06-12,00:00:00,20.0,93.6244391025641,2017,2
305895,8091.38,74.22,2017-06-13,00:00:00,17.5,93.6244391025641,2017,2
305943,8394.24,71.3,2017-06-14,00:00:00,18.4,93.6244391025641,2017,2
305991,8424.7,99.97,2017-06-15,00:00:00,21.8,93.6244391025641,2017,2
306039,8504.18,83.69,2017-06-16,00:00:00,18.1,93.6244391025641,2017,2
306087,8539.92,74.37,2017-06-17,00:00:00,17.8,93.6244391025641,2017,2
306135,7975.6,71.13,2017-06-18,00:00:00,17.2,93.6244391025641,2017,2
306183,7939.5,70.97,2017-06-19,00:00:00,17.4,93.6244391025641,2017,2
306231,8558.13,67.65,2017-06-20,00:00:00,18.4,93.6244391025641,2017,2
306279,8596.37,65.96,2017-06-21,00:00:00,18.6,93.6244391025641,2017,2
306327,8652.44,64.44,2017-06-22,00:00:00,17.8,93.6244391025641,2017,2
306375,8745.47,67.13,2017-06-23,00:00:00,19.4,93.6244391025641,2017,2
306423,8777.73,64.63,2017-06-24,00:00:00,19.9,93.6244391025641,2017,2
306471,8261.82,67.5,2017-06-25,00:00:00,19.5,93.6244391025641,2017,2
306519,7942.6,66.49,2017-06-26,00:00:00,18.3,93.6244391025641,2017,2
306567,8823.27,69.94,2017-06-27,00:00:00,17.5,93.6244391025641,2017,2
306615,8722.87,65.98,2017-06-28,00:00:00,16.5,93.6244391025641,2017,2
306663,8813.26,66.85,2017-06-29,00:00:00,18.9,93.6244391025641,2017,2
306711,8849.95,67.32,2017-06-30,00:00:00,15.0,93.6244391025641,2017,2
306759,9372.44,93.55,2017-07-01,00:00:00,14.9,93.57516983695652,2017,3
306807,8850.56,68.27,2017-07-02,00:00:00,18.0,93.57516983695652,2017,3
306856,8511.79,67.5,2017-07-03,00:00:00,17.0,93.57516983695652,2017,3
306904,8756.87,65.63,2017-07-04,00:00:00,23.5,93.57516983695652,2017,3
306951,8417.66,67.72,2017-07-05,00:00:00,21.2,93.57516983695652,2017,3
306996,8470.64,69.96,2017-07-06,00:00:00,19.5,93.57516983695652,2017,3
307048,8891.79,73.9,2017-07-07,00:00:00,19.9,93.57516983695652,2017,3
307095,9059.87,111.64,2017-07-08,00:00:00,19.1,93.57516983695652,2017,3
307143,8419.21,69.49,2017-07-09,00:00:00,18.2,93.57516983695652,2017,3
307192,8310.44,76.0,2017-07-10,00:00:00,18.3,93.57516983695652,2017,3
307240,8918.99,69.97,2017-07-11,00:00:00,16.7,93.57516983695652,2017,3
307287,8887.92,72.98,2017-07-12,00:00:00,14.1,93.57516983695652,2017,3
307332,8939.67,82.38,2017-07-13,00:00:00,18.5,93.57516983695652,2017,3
307384,8889.11,81.58,2017-07-14,00:00:00,21.5,93.57516983695652,2017,3
307431,8628.46,69.25,2017-07-15,00:00:00,18.0,93.57516983695652,2017,3
307479,8404.24,68.86,2017-07-16,00:00:00,18.8,93.57516983695652,2017,3
307527,8264.35,67.01,2017-07-17,00:00:00,19.9,93.57516983695652,2017,3
307575,8724.91,69.45,2017-07-18,00:00:00,24.2,93.57516983695652,2017,3
307623,8315.12,81.16,2017-07-19,00:00:00,17.4,93.57516983695652,2017,3
307671,8540.37,86.42,2017-07-20,00:00:00,17.6,93.57516983695652,2017,3
307719,8997.18,87.11,2017-07-21,00:00:00,15.6,93.57516983695652,2017,3
307767,9294.56,98.21,2017-07-22,00:00:00,19.4,93.57516983695652,2017,3
307815,8709.18,85.61,2017-07-23,00:00:00,22.9,93.57516983695652,2017,3
307863,7869.97,73.94,2017-07-24,00:00:00,21.4,93.57516983695652,2017,3
307911,8589.17,78.94,2017-07-25,00:00:00,21.7,93.57516983695652,2017,3
307959,8430.89,75.32,2017-07-26,00:00:00,22.2,93.57516983695652,2017,3
308007,8343.08,111.39,2017-07-27,00:00:00,17.6,93.57516983695652,2017,3
308055,8525.02,72.08,2017-07-28,00:00:00,19.4,93.57516983695652,2017,3
308103,8739.43,94.23,2017-07-29,00:00:00,21.3,93.57516983695652,2017,3
308151,7984.52,91.25,2017-07-30,00:00:00,27.0,93.57516983695652,2017,3
308199,7232.91,66.01,2017-07-31,00:00:00,16.4,93.57516983695652,2017,3
308247,8529.2,94.34,2017-08-01,00:00:00,15.9,93.57516983695652,2017,3
308295,8734.25,105.26,2017-08-02,00:00:00,16.4,93.57516983695652,2017,3
308343,8572.34,76.65,2017-08-03,00:00:00,18.1,93.57516983695652,2017,3
308391,8532.94,76.42,2017-08-04,00:00:00,18.5,93.57516983695652,2017,3
308439,8447.05,96.54,2017-08-05,00:00:00,21.2,93.57516983695652,2017,3
308487,7887.81,87.51,2017-08-06,00:00:00,22.1,93.57516983695652,2017,3
308535,7631.26,83.33,2017-08-07,00:00:00,20.0,93.57516983695652,2017,3
308583,8337.68,94.72,2017-08-08,00:00:00,19.6,93.57516983695652,2017,3
308631,8399.73,95.5,2017-08-09,00:00:00,19.9,93.57516983695652,2017,3
308679,8386.29,96.28,2017-08-10,00:00:00,25.3,93.57516983695652,2017,3
308727,8037.28,81.63,2017-08-11,00:00:00,25.1,93.57516983695652,2017,3
308775,7822.78,80.24,2017-08-12,00:00:00,21.9,93.57516983695652,2017,3
308823,7573.93,90.49,2017-08-13,00:00:00,19.6,93.57516983695652,2017,3
308871,7357.35,83.41,2017-08-14,00:00:00,24.3,93.57516983695652,2017,3
308920,8047.53,98.87,2017-08-15,00:00:00,23.9,93.57516983695652,2017,3
308968,7790.74,91.35,2017-08-16,00:00:00,23.3,93.57516983695652,2017,3
309015,7628.61,76.15,2017-08-17,00:00:00,23.7,93.57516983695652,2017,3
309063,7811.47,75.68,2017-08-18,00:00:00,17.7,93.57516983695652,2017,3
309112,8409.74,97.3,2017-08-19,00:00:00,14.8,93.57516983695652,2017,3
309160,8166.17,124.6,2017-08-20,00:00:00,15.0,93.57516983695652,2017,3
309207,7850.22,96.34,2017-08-21,00:00:00,17.9,93.57516983695652,2017,3
309252,8473.03,97.95,2017-08-22,00:00:00,18.7,93.57516983695652,2017,3
309304,8339.68,103.84,2017-08-23,00:00:00,21.6,93.57516983695652,2017,3
309351,8002.89,91.48,2017-08-24,00:00:00,17.1,93.57516983695652,2017,3
309399,8464.72,108.89,2017-08-25,00:00:00,15.8,93.57516983695652,2017,3
309448,8535.99,129.27,2017-08-26,00:00:00,20.5,93.57516983695652,2017,3
309495,7874.5,101.06,2017-08-27,00:00:00,19.8,93.57516983695652,2017,3
309543,8031.02,99.09,2017-08-28,00:00:00,14.3,93.57516983695652,2017,3
309588,8689.29,113.98,2017-08-29,00:00:00,17.0,93.57516983695652,2017,3
309640,8656.91,109.43,2017-08-30,00:00:00,16.7,93.57516983695652,2017,3
309687,8430.45,101.37,2017-08-31,00:00:00,15.3,93.57516983695652,2017,3
309735,8737.47,107.18,2017-09-01,00:00:00,16.6,93.57516983695652,2017,3
309783,8654.62,121.39,2017-09-02,00:00:00,21.0,93.57516983695652,2017,3
309831,7604.56,99.22,2017-09-03,00:00:00,28.9,93.57516983695652,2017,3
309879,6977.63,92.39,2017-09-04,00:00:00,23.7,93.57516983695652,2017,3
309927,7826.09,92.83,2017-09-05,00:00:00,19.8,93.57516983695652,2017,3
309975,8053.23,85.05,2017-09-06,00:00:00,20.6,93.57516983695652,2017,3
310023,8015.55,97.99,2017-09-07,00:00:00,21.8,93.57516983695652,2017,3
310071,8095.84,96.05,2017-09-08,00:00:00,21.1,93.57516983695652,2017,3
310119,8189.84,95.61,2017-09-09,00:00:00,17.3,93.57516983695652,2017,3
310167,7864.55,96.14,2017-09-10,00:00:00,18.6,93.57516983695652,2017,3
310215,7400.14,81.02,2017-09-11,00:00:00,25.0,93.57516983695652,2017,3
310263,7793.61,85.6,2017-09-12,00:00:00,28.0,93.57516983695652,2017,3
310311,7437.4,86.94,2017-09-13,00:00:00,35.3,93.57516983695652,2017,3
310359,7282.21,87.64,2017-09-14,00:00:00,18.2,93.57516983695652,2017,3
310407,7872.38,87.84,2017-09-15,00:00:00,23.2,93.57516983695652,2017,3
310455,7782.99,95.05,2017-09-16,00:00:00,24.8,93.57516983695652,2017,3
310503,7541.8,87.96,2017-09-17,00:00:00,17.4,93.57516983695652,2017,3
310551,7433.83,84.17,2017-09-18,00:00:00,23.9,93.57516983695652,2017,3
310599,7422.92,86.44,2017-09-19,00:00:00,24.5,93.57516983695652,2017,3
310647,7842.87,87.93,2017-09-20,00:00:00,20.0,93.57516983695652,2017,3
310695,7669.61,80.62,2017-09-21,00:00:00,24.5,93.57516983695652,2017,3
310743,7518.25,83.18,2017-09-22,00:00:00,30.6,93.57516983695652,2017,3
310791,7426.96,81.1,2017-09-23,00:00:00,33.9,93.57516983695652,2017,3
310839,6971.75,77.0,2017-09-24,00:00:00,30.8,93.57516983695652,2017,3
310887,6666.89,73.25,2017-09-25,00:00:00,28.8,93.57516983695652,2017,3
310935,7441.45,76.53,2017-09-26,00:00:00,20.6,93.57516983695652,2017,3
310983,7557.69,93.13,2017-09-27,00:00:00,24.5,93.57516983695652,2017,3
311031,7356.6,71.6,2017-09-28,00:00:00,26.6,93.57516983695652,2017,3
311079,7526.54,72.54,2017-09-29,00:00:00,27.6,93.57516983695652,2017,3
311127,7260.08,74.32,2017-09-30,00:00:00,24.7,93.57516983695652,2017,3
311175,6868.51,74.95,2017-10-01,00:00:00,22.1,79.17523550724638,2017,4
311223,6526.46,69.95,2017-10-02,00:00:00,24.2,79.17523550724638,2017,4
311271,6980.73,74.97,2017-10-03,00:00:00,24.4,79.17523550724638,2017,4
311319,7267.48,79.64,2017-10-04,00:00:00,21.9,79.17523550724638,2017,4
311367,7096.83,80.87,2017-10-05,00:00:00,26.8,79.17523550724638,2017,4
311415,7069.23,73.93,2017-10-06,00:00:00,21.1,79.17523550724638,2017,4
311463,7137.21,82.21,2017-10-07,00:00:00,19.0,79.17523550724638,2017,4
311511,6577.71,69.97,2017-10-08,00:00:00,22.9,79.17523550724638,2017,4
311559,6533.95,72.46,2017-10-09,00:00:00,34.0,79.17523550724638,2017,4
311607,7096.47,76.3,2017-10-10,00:00:00,22.8,79.17523550724638,2017,4
311655,6993.48,75.38,2017-10-11,00:00:00,25.3,79.17523550724638,2017,4
311703,6890.37,78.7,2017-10-12,00:00:00,29.1,79.17523550724638,2017,4
311751,6985.66,79.75,2017-10-13,00:00:00,25.5,79.17523550724638,2017,4
311799,7041.51,87.42,2017-10-14,00:00:00,20.9,79.17523550724638,2017,4
311847,6569.79,78.97,2017-10-15,00:00:00,22.4,79.17523550724638,2017,4
311895,6480.54,70.9,2017-10-16,00:00:00,24.9,79.17523550724638,2017,4
311943,7029.24,69.77,2017-10-17,00:00:00,25.4,79.17523550724638,2017,4
311991,7070.29,69.92,2017-10-18,00:00:00,26.0,79.17523550724638,2017,4
312039,7123.07,71.97,2017-10-19,00:00:00,27.6,79.17523550724638,2017,4
312087,7094.87,77.6,2017-10-20,00:00:00,19.2,79.17523550724638,2017,4
312135,7159.18,73.34,2017-10-21,00:00:00,18.4,79.17523550724638,2017,4
312183,6609.39,72.37,2017-10-22,00:00:00,21.7,79.17523550724638,2017,4
312231,6577.46,70.32,2017-10-23,00:00:00,21.3,79.17523550724638,2017,4
312279,7187.29,84.68,2017-10-24,00:00:00,26.9,79.17523550724638,2017,4
312327,7130.13,73.8,2017-10-25,00:00:00,31.0,79.17523550724638,2017,4
312375,7050.5,70.38,2017-10-26,00:00:00,21.6,79.17523550724638,2017,4
312423,7044.8,77.84,2017-10-27,00:00:00,23.1,79.17523550724638,2017,4
312471,7015.87,74.84,2017-10-28,00:00:00,28.2,79.17523550724638,2017,4
312519,6627.16,76.73,2017-10-29,00:00:00,32.7,79.17523550724638,2017,4
312567,6585.07,66.88,2017-10-30,00:00:00,37.3,79.17523550724638,2017,4
312615,7045.87,68.65,2017-10-31,00:00:00,18.8,79.17523550724638,2017,4
312663,7024.9,73.28,2017-11-01,00:00:00,20.9,79.17523550724638,2017,4
312711,7132.88,73.12,2017-11-02,00:00:00,22.3,79.17523550724638,2017,4
312759,7120.03,68.69,2017-11-03,00:00:00,31.3,79.17523550724638,2017,4
312807,7130.62,73.92,2017-11-04,00:00:00,17.1,79.17523550724638,2017,4
312855,6585.76,66.77,2017-11-05,00:00:00,20.3,79.17523550724638,2017,4
312903,6492.68,70.51,2017-11-06,00:00:00,27.1,79.17523550724638,2017,4
312951,7172.65,71.72,2017-11-07,00:00:00,19.8,79.17523550724638,2017,4
312999,7088.66,70.35,2017-11-08,00:00:00,20.2,79.17523550724638,2017,4
313047,7168.48,69.26,2017-11-09,00:00:00,23.0,79.17523550724638,2017,4
313095,7200.37,69.76,2017-11-10,00:00:00,23.7,79.17523550724638,2017,4
313143,7187.15,68.41,2017-11-11,00:00:00,23.8,79.17523550724638,2017,4
313191,6670.51,65.61,2017-11-12,00:00:00,23.3,79.17523550724638,2017,4
313239,6584.7,60.79,2017-11-13,00:00:00,22.8,79.17523550724638,2017,4
313287,7136.33,65.94,2017-11-14,00:00:00,23.6,79.17523550724638,2017,4
313335,7097.75,68.5,2017-11-15,00:00:00,26.7,79.17523550724638,2017,4
313383,7197.72,66.91,2017-11-16,00:00:00,26.2,79.17523550724638,2017,4
313431,7206.03,65.32,2017-11-17,00:00:00,26.4,79.17523550724638,2017,4
313479,7132.73,65.15,2017-11-18,00:00:00,23.3,79.17523550724638,2017,4
313527,6572.96,63.09,2017-11-19,00:00:00,24.7,79.17523550724638,2017,4
313575,6566.08,65.18,2017-11-20,00:00:00,22.9,79.17523550724638,2017,4
313623,7125.57,66.81,2017-11-21,00:00:00,23.9,79.17523550724638,2017,4
313671,7138.23,64.06,2017-11-22,00:00:00,24.6,79.17523550724638,2017,4
313719,7144.8,74.7,2017-11-23,00:00:00,27.2,79.17523550724638,2017,4
313767,7240.89,72.28,2017-11-24,00:00:00,28.9,79.17523550724638,2017,4
313815,7254.36,82.34,2017-11-25,00:00:00,27.9,79.17523550724638,2017,4
313863,6928.31,85.05,2017-11-26,00:00:00,28.3,79.17523550724638,2017,4
313911,6893.91,64.15,2017-11-27,00:00:00,27.1,79.17523550724638,2017,4
313959,7256.91,60.01,2017-11-28,00:00:00,26.7,79.17523550724638,2017,4
314007,7367.32,65.96,2017-11-29,00:00:00,27.4,79.17523550724638,2017,4
314055,7440.87,70.05,2017-11-30,00:00:00,29.4,79.17523550724638,2017,4
314103,7589.31,73.32,2017-12-01,00:00:00,30.3,79.17523550724638,2017,4
314151,7469.64,64.48,2017-12-02,00:00:00,29.9,79.17523550724638,2017,4
314199,6539.18,63.28,2017-12-03,00:00:00,28.8,79.17523550724638,2017,4
314247,6702.65,59.93,2017-12-04,00:00:00,18.7,79.17523550724638,2017,4
314295,7075.38,66.77,2017-12-05,00:00:00,22.7,79.17523550724638,2017,4
314343,7154.34,66.96,2017-12-06,00:00:00,26.4,79.17523550724638,2017,4
314391,7000.65,62.08,2017-12-07,00:00:00,32.3,79.17523550724638,2017,4
314439,7238.21,61.14,2017-12-08,00:00:00,29.8,79.17523550724638,2017,4
314487,7247.2,60.38,2017-12-09,00:00:00,24.7,79.17523550724638,2017,4
314535,6743.75,58.21,2017-12-10,00:00:00,26.9,79.17523550724638,2017,4
314583,6741.04,62.32,2017-12-11,00:00:00,29.1,79.17523550724638,2017,4
314631,7330.0,66.5,2017-12-12,00:00:00,29.0,79.17523550724638,2017,4
314679,7536.87,61.04,2017-12-13,00:00:00,30.6,79.17523550724638,2017,4
314727,7730.77,63.33,2017-12-14,00:00:00,36.1,79.17523550724638,2017,4
314775,8214.44,66.44,2017-12-15,00:00:00,24.8,79.17523550724638,2017,4
314823,7752.04,68.96,2017-12-16,00:00:00,31.8,79.17523550724638,2017,4
314871,7505.65,67.89,2017-12-17,00:00:00,26.5,79.17523550724638,2017,4
314919,7223.23,73.3,2017-12-18,00:00:00,30.3,79.17523550724638,2017,4
